first_names,country,ISO numeric,rank,inverse_rank,probability
Elena,Belgium,56,34.0,98.0,0.011164274322169059
Elias,Belgium,56,41.0,91.0,0.01036682615629984
Elise,Belgium,56,60.0,72.0,0.008202323991797676
Ella,Belgium,56,26.0,106.0,0.012075643654591022
EloÃ¯se,Belgium,56,106.0,26.0,0.002961950330371383
Emilie,Belgium,56,66.0,66.0,0.007518796992481203
Emma,Belgium,56,0.0,132.0,0.015037593984962405
Estelle,Belgium,56,132.0,0.0,0.0
Ethan,Belgium,56,55.0,77.0,0.008771929824561403
Eva,Belgium,56,46.0,86.0,0.009797220323536113
Felix,Belgium,56,31.0,101.0,0.011506037821827296
Finn,Belgium,56,39.0,93.0,0.010594668489405332
Fiona,Belgium,56,96.0,36.0,0.004101161995898838
Florian,Belgium,56,111.0,21.0,0.0023923444976076554
FranÃ§ois,Belgium,56,79.0,53.0,0.006037821827295511
Gabriel,Belgium,56,13.0,119.0,0.013556618819776715
Gabrielle,Belgium,56,98.0,34.0,0.003873319662793347
Gauthier,Belgium,56,123.0,9.0,0.0010252904989747095
GrÃ©goire,Belgium,56,129.0,3.0,0.0003417634996582365
Guillaume,Belgium,56,75.0,57.0,0.006493506493506494
Henri,Belgium,56,101.0,31.0,0.0035315561631351104
Hugo,Belgium,56,21.0,111.0,0.012645249487354751
HÃ©lÃ¨ne,Belgium,56,86.0,46.0,0.005240373661426293
InÃ¨s,Belgium,56,54.0,78.0,0.00888585099111415
Iris,Belgium,56,100.0,32.0,0.003645477329687856
Isabelle,Belgium,56,90.0,42.0,0.004784688995215311
Jade,Belgium,56,36.0,96.0,0.010936431989063569
Jean,Belgium,56,97.0,35.0,0.003987240829346092
Jeanne,Belgium,56,120.0,12.0,0.001367053998632946
Jules,Belgium,56,11.0,121.0,0.013784461152882205
Julie,Belgium,56,72.0,60.0,0.00683526999316473
Julien,Belgium,56,67.0,65.0,0.007404875825928458
Juliette,Belgium,56,18.0,114.0,0.012987012987012988
Justine,Belgium,56,76.0,56.0,0.006379585326953748
Laura,Belgium,56,42.0,90.0,0.010252904989747095
Laurent,Belgium,56,89.0,43.0,0.004898610161768057
Leon,Belgium,56,37.0,95.0,0.010822510822510822
Liam,Belgium,56,19.0,113.0,0.012873091820460241
Lina,Belgium,56,38.0,94.0,0.010708589655958077
Lola,Belgium,56,128.0,4.0,0.000455684666210982
Louis,Belgium,56,7.0,125.0,0.014240145819093188
Louise,Belgium,56,2.0,130.0,0.014809751651856915
LoÃ¯c,Belgium,56,121.0,11.0,0.0012531328320802004
Lucas,Belgium,56,1.0,131.0,0.01492367281840966
Lucie,Belgium,56,32.0,100.0,0.01139211665527455
LÃ©a,Belgium,56,8.0,124.0,0.014126224652540442
LÃ©onie,Belgium,56,102.0,30.0,0.003417634996582365
Manon,Belgium,56,52.0,80.0,0.00911369332421964
Marc,Belgium,56,93.0,39.0,0.004442925495557075
Margaux,Belgium,56,64.0,68.0,0.007746639325586694
Margot,Belgium,56,58.0,74.0,0.008430166324903166
Marie,Belgium,56,4.0,128.0,0.014581909318751423
Mathieu,Belgium,56,63.0,69.0,0.00786056049213944
Mathilde,Belgium,56,84.0,48.0,0.005468215994531784
Mathis,Belgium,56,25.0,107.0,0.01218956482114377
Matteo,Belgium,56,47.0,85.0,0.009683299156983367
Maxence,Belgium,56,69.0,63.0,0.007177033492822967
Maxime,Belgium,56,29.0,103.0,0.011733880154932786
MaÃ«lle,Belgium,56,124.0,8.0,0.000911369332421964
Mila,Belgium,56,28.0,104.0,0.011847801321485532
Nathan,Belgium,56,17.0,115.0,0.013100934153565733
Nicolas,Belgium,56,57.0,75.0,0.008544087491455913
Nina,Belgium,56,30.0,102.0,0.01161995898838004
Noah,Belgium,56,3.0,129.0,0.01469583048530417
Nora,Belgium,56,44.0,88.0,0.010025062656641603
NoÃ©mie,Belgium,56,122.0,10.0,0.001139211665527455
OcÃ©ane,Belgium,56,114.0,18.0,0.002050580997949419
Olivia,Belgium,56,10.0,122.0,0.013898382319434952
Olivier,Belgium,56,87.0,45.0,0.005126452494873548
Oscar,Belgium,56,33.0,99.0,0.011278195488721804
Paul,Belgium,56,99.0,33.0,0.0037593984962406013
Pauline,Belgium,56,70.0,62.0,0.007063112326270221
Philippe,Belgium,56,95.0,37.0,0.004215083162451583
Pierre,Belgium,56,77.0,55.0,0.006265664160401002
Quentin,Belgium,56,107.0,25.0,0.0028480291638186377
RaphaÃ«l,Belgium,56,23.0,109.0,0.01241740715424926
Robin,Belgium,56,49.0,83.0,0.009455456823877877
Romain,Belgium,56,51.0,81.0,0.009227614490772385
Romane,Belgium,56,104.0,28.0,0.003189792663476874
Rose,Belgium,56,56.0,76.0,0.008658008658008658
SalomÃ©,Belgium,56,126.0,6.0,0.000683526999316473
Samuel,Belgium,56,61.0,71.0,0.008088402825244931
Sarah,Belgium,56,40.0,92.0,0.010480747322852585
Simon,Belgium,56,45.0,87.0,0.009911141490088858
Sofia,Belgium,56,24.0,108.0,0.012303485987696514
SÃ©bastien,Belgium,56,71.0,61.0,0.006949191159717476
Theo,Belgium,56,35.0,97.0,0.011050353155616314
Thibault,Belgium,56,117.0,15.0,0.0017088174982911825
Thomas,Belgium,56,27.0,105.0,0.011961722488038277
Tristan,Belgium,56,119.0,13.0,0.0014809751651856916
Valentin,Belgium,56,115.0,17.0,0.0019366598313966736
Valentine,Belgium,56,78.0,54.0,0.006151742993848257
Victoire,Belgium,56,80.0,52.0,0.005923900660742766
Victor,Belgium,56,9.0,123.0,0.014012303485987697
Vincent,Belgium,56,73.0,59.0,0.006721348826611985
Yasmine,Belgium,56,130.0,2.0,0.000227842333105491
ZoÃ©,Belgium,56,22.0,110.0,0.012531328320802004
Adem,Bosnia and Herzegovina,70,80.0,38.0,0.006129032258064516
Adis,Bosnia and Herzegovina,70,20.0,98.0,0.015806451612903227
Admir,Bosnia and Herzegovina,70,52.0,66.0,0.01064516129032258
Adnan,Bosnia and Herzegovina,70,4.0,114.0,0.018387096774193548
Aida,Bosnia and Herzegovina,70,35.0,83.0,0.013387096774193549
Ajla,Bosnia and Herzegovina,70,23.0,95.0,0.01532258064516129
Aldin,Bosnia and Herzegovina,70,40.0,78.0,0.012580645161290323
Alma,Bosnia and Herzegovina,70,9.0,109.0,0.017580645161290324
Almir,Bosnia and Herzegovina,70,26.0,92.0,0.014838709677419355
Amel,Bosnia and Herzegovina,70,56.0,62.0,0.01
Amela,Bosnia and Herzegovina,70,57.0,61.0,0.009838709677419354
Amina,Bosnia and Herzegovina,70,3.0,115.0,0.018548387096774192
Amir,Bosnia and Herzegovina,70,0.0,118.0,0.01903225806451613
Amra,Bosnia and Herzegovina,70,27.0,91.0,0.01467741935483871
Armin,Bosnia and Herzegovina,70,32.0,86.0,0.013870967741935483
Asmir,Bosnia and Herzegovina,70,68.0,50.0,0.008064516129032258
Azra,Bosnia and Herzegovina,70,13.0,105.0,0.016935483870967744
Belma,Bosnia and Herzegovina,70,33.0,85.0,0.013709677419354839
Damir,Bosnia and Herzegovina,70,48.0,70.0,0.01129032258064516
Dina,Bosnia and Herzegovina,70,15.0,103.0,0.01661290322580645
Dino,Bosnia and Herzegovina,70,42.0,76.0,0.012258064516129033
DÅ¾enan,Bosnia and Herzegovina,70,64.0,54.0,0.008709677419354838
Edin,Bosnia and Herzegovina,70,34.0,84.0,0.013548387096774193
Edina,Bosnia and Herzegovina,70,59.0,59.0,0.009516129032258064
Eldin,Bosnia and Herzegovina,70,14.0,104.0,0.016774193548387096
Elma,Bosnia and Herzegovina,70,29.0,89.0,0.01435483870967742
Elvir,Bosnia and Herzegovina,70,50.0,68.0,0.01096774193548387
Emina,Bosnia and Herzegovina,70,7.0,111.0,0.017903225806451612
Emir,Bosnia and Herzegovina,70,2.0,116.0,0.01870967741935484
Emira,Bosnia and Herzegovina,70,47.0,71.0,0.011451612903225807
Enes,Bosnia and Herzegovina,70,30.0,88.0,0.014193548387096775
Ermin,Bosnia and Herzegovina,70,70.0,48.0,0.007741935483870968
Esad,Bosnia and Herzegovina,70,100.0,18.0,0.002903225806451613
Fahrudin,Bosnia and Herzegovina,70,74.0,44.0,0.0070967741935483875
Faruk,Bosnia and Herzegovina,70,22.0,96.0,0.015483870967741935
Fatima,Bosnia and Herzegovina,70,39.0,79.0,0.012741935483870967
Fuad,Bosnia and Herzegovina,70,82.0,36.0,0.005806451612903226
Hamza,Bosnia and Herzegovina,70,102.0,16.0,0.0025806451612903226
Haris,Bosnia and Herzegovina,70,6.0,112.0,0.01806451612903226
Hasan,Bosnia and Herzegovina,70,54.0,64.0,0.01032258064516129
Ilhan,Bosnia and Herzegovina,70,104.0,14.0,0.0022580645161290325
Ines,Bosnia and Herzegovina,70,19.0,99.0,0.01596774193548387
Irfan,Bosnia and Herzegovina,70,84.0,34.0,0.005483870967741935
Ismar,Bosnia and Herzegovina,70,76.0,42.0,0.0067741935483870966
Jasmin,Bosnia and Herzegovina,70,28.0,90.0,0.014516129032258065
Jasmina,Bosnia and Herzegovina,70,49.0,69.0,0.011129032258064516
Kemal,Bosnia and Herzegovina,70,106.0,12.0,0.001935483870967742
Kenan,Bosnia and Herzegovina,70,10.0,108.0,0.017419354838709676
Lamija,Bosnia and Herzegovina,70,17.0,101.0,0.01629032258064516
Lejla,Bosnia and Herzegovina,70,5.0,113.0,0.018225806451612904
Mahir,Bosnia and Herzegovina,70,86.0,32.0,0.005161290322580645
Maja,Bosnia and Herzegovina,70,43.0,75.0,0.012096774193548387
Medina,Bosnia and Herzegovina,70,53.0,65.0,0.010483870967741936
Mehmed,Bosnia and Herzegovina,70,108.0,10.0,0.0016129032258064516
Melisa,Bosnia and Herzegovina,70,25.0,93.0,0.015
Mensur,Bosnia and Herzegovina,70,66.0,52.0,0.008387096774193548
Merima,Bosnia and Herzegovina,70,11.0,107.0,0.017258064516129032
Mersiha,Bosnia and Herzegovina,70,61.0,57.0,0.009193548387096774
Mirsad,Bosnia and Herzegovina,70,46.0,72.0,0.011612903225806452
Mirza,Bosnia and Herzegovina,70,18.0,100.0,0.016129032258064516
Muhamed,Bosnia and Herzegovina,70,38.0,80.0,0.012903225806451613
Naida,Bosnia and Herzegovina,70,67.0,51.0,0.008225806451612904
Nedim,Bosnia and Herzegovina,70,36.0,82.0,0.013225806451612903
Nedzad,Bosnia and Herzegovina,70,110.0,8.0,0.0012903225806451613
Nejra,Bosnia and Herzegovina,70,21.0,97.0,0.01564516129032258
Nermin,Bosnia and Herzegovina,70,8.0,110.0,0.017741935483870968
Nihad,Bosnia and Herzegovina,70,58.0,60.0,0.00967741935483871
Nusret,Bosnia and Herzegovina,70,88.0,30.0,0.004838709677419355
Osman,Bosnia and Herzegovina,70,90.0,28.0,0.004516129032258065
Rasim,Bosnia and Herzegovina,70,92.0,26.0,0.004193548387096774
Refik,Bosnia and Herzegovina,70,112.0,6.0,0.000967741935483871
Sabina,Bosnia and Herzegovina,70,63.0,55.0,0.008870967741935484
Safet,Bosnia and Herzegovina,70,114.0,4.0,0.0006451612903225806
Samir,Bosnia and Herzegovina,70,16.0,102.0,0.016451612903225808
Samira,Bosnia and Herzegovina,70,31.0,87.0,0.014032258064516129
Sanela,Bosnia and Herzegovina,70,51.0,67.0,0.010806451612903226
Sara,Bosnia and Herzegovina,70,45.0,73.0,0.011774193548387097
Sead,Bosnia and Herzegovina,70,44.0,74.0,0.011935483870967743
Selma,Bosnia and Herzegovina,70,1.0,117.0,0.018870967741935484
Semir,Bosnia and Herzegovina,70,78.0,40.0,0.0064516129032258064
Senad,Bosnia and Herzegovina,70,24.0,94.0,0.015161290322580645
Suad,Bosnia and Herzegovina,70,94.0,24.0,0.003870967741935484
Sumeja,Bosnia and Herzegovina,70,71.0,47.0,0.007580645161290323
Tarik,Bosnia and Herzegovina,70,12.0,106.0,0.017096774193548388
Vahid,Bosnia and Herzegovina,70,96.0,22.0,0.0035483870967741938
Vedad,Bosnia and Herzegovina,70,116.0,2.0,0.0003225806451612903
Vedran,Bosnia and Herzegovina,70,62.0,56.0,0.00903225806451613
Zajim,Bosnia and Herzegovina,70,118.0,0.0,0.0
Zerina,Bosnia and Herzegovina,70,41.0,77.0,0.012419354838709677
Zijad,Bosnia and Herzegovina,70,98.0,20.0,0.0032258064516129032
Zlatan,Bosnia and Herzegovina,70,60.0,58.0,0.00935483870967742
Albena,Bulgaria,100,99.0,28.0,0.0034448818897637795
Aleksandar,Bulgaria,100,14.0,113.0,0.01390255905511811
Anelia,Bulgaria,100,81.0,46.0,0.005659448818897638
Angel,Bulgaria,100,124.0,3.0,0.00036909448818897637
Angelina,Bulgaria,100,109.0,18.0,0.0022145669291338582
Antoaneta,Bulgaria,100,39.0,88.0,0.010826771653543307
Asen,Bulgaria,100,60.0,67.0,0.008243110236220472
Atanas,Bulgaria,100,32.0,95.0,0.011687992125984252
Bilyana,Bulgaria,100,47.0,80.0,0.00984251968503937
Blagoy,Bulgaria,100,62.0,65.0,0.007997047244094488
Bogdan,Bulgaria,100,78.0,49.0,0.006028543307086614
Borislav,Bulgaria,100,34.0,93.0,0.011441929133858268
Boyan,Bulgaria,100,18.0,109.0,0.013410433070866142
Boyko,Bulgaria,100,122.0,5.0,0.0006151574803149606
Bozhidar,Bulgaria,100,108.0,19.0,0.0023375984251968506
Chavdar,Bulgaria,100,54.0,73.0,0.008981299212598425
Danail,Bulgaria,100,114.0,13.0,0.0015994094488188976
Daniela,Bulgaria,100,17.0,110.0,0.013533464566929134
Darina,Bulgaria,100,91.0,36.0,0.0044291338582677165
Desislava,Bulgaria,100,13.0,114.0,0.014025590551181102
Dimitar,Bulgaria,100,4.0,123.0,0.01513287401574803
Dimitrinka,Bulgaria,100,101.0,26.0,0.0031988188976377952
Dobrin,Bulgaria,100,92.0,35.0,0.004306102362204725
Donka,Bulgaria,100,121.0,6.0,0.0007381889763779527
Dragomir,Bulgaria,100,82.0,45.0,0.005536417322834645
Ekaterina,Bulgaria,100,113.0,14.0,0.0017224409448818897
Elena,Bulgaria,100,3.0,124.0,0.015255905511811024
Elitsa,Bulgaria,100,67.0,60.0,0.0073818897637795275
Emiliya,Bulgaria,100,37.0,90.0,0.01107283464566929
Evgeni,Bulgaria,100,88.0,39.0,0.004798228346456693
Galina,Bulgaria,100,57.0,70.0,0.00861220472440945
Georgi,Bulgaria,100,2.0,125.0,0.015378937007874016
Gergana,Bulgaria,100,21.0,106.0,0.013041338582677165
Ginka,Bulgaria,100,107.0,20.0,0.0024606299212598425
Hristina,Bulgaria,100,87.0,40.0,0.004921259842519685
Hristo,Bulgaria,100,8.0,119.0,0.014640748031496063
Ilian,Bulgaria,100,64.0,63.0,0.007750984251968504
Iva,Bulgaria,100,85.0,42.0,0.00516732283464567
Ivan,Bulgaria,100,0.0,127.0,0.015625
Ivanka,Bulgaria,100,119.0,8.0,0.000984251968503937
Ivaylo,Bulgaria,100,72.0,55.0,0.006766732283464567
Ivelina,Bulgaria,100,41.0,86.0,0.010580708661417323
Ivo,Bulgaria,100,102.0,25.0,0.0030757874015748033
Kalina,Bulgaria,100,49.0,78.0,0.009596456692913386
Kaloyan,Bulgaria,100,22.0,105.0,0.012918307086614173
Kiril,Bulgaria,100,42.0,85.0,0.010457677165354331
Kostadin,Bulgaria,100,100.0,27.0,0.0033218503937007876
Krasimir,Bulgaria,100,70.0,57.0,0.007012795275590551
Kristina,Bulgaria,100,15.0,112.0,0.013779527559055118
Lachezar,Bulgaria,100,104.0,23.0,0.002829724409448819
Liliya,Bulgaria,100,117.0,10.0,0.0012303149606299212
Lilyana,Bulgaria,100,77.0,50.0,0.006151574803149607
Luben,Bulgaria,100,68.0,59.0,0.0072588582677165355
Lyubomir,Bulgaria,100,30.0,97.0,0.011934055118110236
Maria,Bulgaria,100,1.0,126.0,0.015501968503937008
Marin,Bulgaria,100,66.0,61.0,0.007504921259842519
Mariya,Bulgaria,100,35.0,92.0,0.011318897637795276
Mariyana,Bulgaria,100,105.0,22.0,0.0027066929133858267
Metodi,Bulgaria,100,126.0,1.0,0.00012303149606299212
Miglena,Bulgaria,100,97.0,30.0,0.0036909448818897637
Mihail,Bulgaria,100,44.0,83.0,0.010211614173228346
Milena,Bulgaria,100,25.0,102.0,0.012549212598425197
Miroslav,Bulgaria,100,80.0,47.0,0.00578248031496063
Mladen,Bulgaria,100,112.0,15.0,0.0018454724409448819
Monika,Bulgaria,100,55.0,72.0,0.008858267716535433
Nadezhda,Bulgaria,100,59.0,68.0,0.008366141732283465
Nevena,Bulgaria,100,31.0,96.0,0.011811023622047244
Nikola,Bulgaria,100,96.0,31.0,0.003813976377952756
Nikolai,Bulgaria,100,6.0,121.0,0.014886811023622047
Ognyan,Bulgaria,100,50.0,77.0,0.009473425196850394
Pavlina,Bulgaria,100,65.0,62.0,0.007627952755905512
Penka,Bulgaria,100,71.0,56.0,0.006889763779527559
Petar,Bulgaria,100,10.0,117.0,0.01439468503937008
Petrana,Bulgaria,100,51.0,76.0,0.009350393700787402
Petya,Bulgaria,100,5.0,122.0,0.015009842519685039
Plamen,Bulgaria,100,24.0,103.0,0.012672244094488189
Plamena,Bulgaria,100,127.0,0.0,0.0
Radka,Bulgaria,100,123.0,4.0,0.0004921259842519685
Radomir,Bulgaria,100,110.0,17.0,0.0020915354330708663
Radoslav,Bulgaria,100,56.0,71.0,0.008735236220472441
Radostina,Bulgaria,100,29.0,98.0,0.012057086614173228
Ralitsa,Bulgaria,100,19.0,108.0,0.01328740157480315
Rosen,Bulgaria,100,26.0,101.0,0.012426181102362205
Rositsa,Bulgaria,100,73.0,54.0,0.006643700787401575
Rumen,Bulgaria,100,86.0,41.0,0.005044291338582677
Rumyana,Bulgaria,100,45.0,82.0,0.010088582677165354
Silviya,Bulgaria,100,33.0,94.0,0.01156496062992126
Simeon,Bulgaria,100,48.0,79.0,0.009719488188976378
Slavi,Bulgaria,100,94.0,33.0,0.00406003937007874
Snezhana,Bulgaria,100,69.0,58.0,0.007135826771653544
Spas,Bulgaria,100,90.0,37.0,0.004552165354330708
Stanimir,Bulgaria,100,116.0,11.0,0.0013533464566929134
Stanimira,Bulgaria,100,63.0,64.0,0.007874015748031496
Stanislav,Bulgaria,100,28.0,99.0,0.01218011811023622
Stefan,Bulgaria,100,12.0,115.0,0.014148622047244094
Stefania,Bulgaria,100,125.0,2.0,0.00024606299212598425
Stefka,Bulgaria,100,89.0,38.0,0.004675196850393701
Stoyan,Bulgaria,100,38.0,89.0,0.010949803149606299
Stoyanka,Bulgaria,100,103.0,24.0,0.002952755905511811
Svetlana,Bulgaria,100,7.0,120.0,0.014763779527559055
Svilen,Bulgaria,100,106.0,21.0,0.002583661417322835
Tanya,Bulgaria,100,83.0,44.0,0.0054133858267716535
Teodora,Bulgaria,100,9.0,118.0,0.014517716535433071
Tihomir,Bulgaria,100,98.0,29.0,0.003567913385826772
Todor,Bulgaria,100,20.0,107.0,0.013164370078740157
Tsanko,Bulgaria,100,118.0,9.0,0.0011072834645669291
Tsvetan,Bulgaria,100,74.0,53.0,0.006520669291338582
Tsvetanka,Bulgaria,100,23.0,104.0,0.012795275590551181
Tsvetelina,Bulgaria,100,53.0,74.0,0.009104330708661417
Valentin,Bulgaria,100,40.0,87.0,0.010703740157480315
Valeri,Bulgaria,100,120.0,7.0,0.0008612204724409449
Vasil,Bulgaria,100,16.0,111.0,0.013656496062992126
Vasilka,Bulgaria,100,95.0,32.0,0.003937007874015748
Veneta,Bulgaria,100,111.0,16.0,0.001968503937007874
Veselin,Bulgaria,100,52.0,75.0,0.009227362204724409
Veselina,Bulgaria,100,75.0,52.0,0.0063976377952755905
Violeta,Bulgaria,100,27.0,100.0,0.012303149606299213
Vladislav,Bulgaria,100,84.0,43.0,0.0052903543307086616
Vyara,Bulgaria,100,61.0,66.0,0.00812007874015748
Yavor,Bulgaria,100,76.0,51.0,0.0062746062992125986
Yoana,Bulgaria,100,11.0,116.0,0.014271653543307087
Yordan,Bulgaria,100,46.0,81.0,0.009965551181102362
Yordanka,Bulgaria,100,93.0,34.0,0.004183070866141733
Zdravko,Bulgaria,100,36.0,91.0,0.011195866141732283
Zhivko,Bulgaria,100,58.0,69.0,0.008489173228346457
Zlatka,Bulgaria,100,43.0,84.0,0.01033464566929134
Zornitsa,Bulgaria,100,115.0,12.0,0.0014763779527559055
Zornitza,Bulgaria,100,79.0,48.0,0.005905511811023622
Adrian,Croatia,191,112.0,4.0,0.0005894488653109342
Ana,Croatia,191,15.0,101.0,0.01488358384910109
Ana-Marija,Croatia,191,50.0,66.0,0.009725906277630416
Andrea,Croatia,191,91.0,25.0,0.0036840554081933393
Andrija,Croatia,191,42.0,74.0,0.010904804008252285
Anita,Croatia,191,83.0,33.0,0.004862953138815208
Ante,Croatia,191,3.0,113.0,0.016651930445033894
Antonija,Croatia,191,54.0,62.0,0.009136457412319481
Antonio,Croatia,191,92.0,24.0,0.0035366931918656055
Barbara,Croatia,191,61.0,55.0,0.008104921898025346
Bartul,Croatia,191,107.0,9.0,0.001326259946949602
Borna,Croatia,191,100.0,16.0,0.002357795461243737
BoÅ¾ena,Croatia,191,72.0,44.0,0.006483937518420277
Branimir,Croatia,191,37.0,79.0,0.011641615089890952
Branka,Croatia,191,78.0,38.0,0.005599764220453876
Bruno,Croatia,191,93.0,23.0,0.003389330975537872
Damir,Croatia,191,10.0,106.0,0.015620394930739759
Danijel,Croatia,191,45.0,71.0,0.010462717359269083
Danijela,Croatia,191,88.0,28.0,0.00412614205717654
Dario,Croatia,191,35.0,81.0,0.011936339522546418
David,Croatia,191,32.0,84.0,0.01237842617152962
Dijana,Croatia,191,84.0,32.0,0.004715590922487474
Domagoj,Croatia,191,41.0,75.0,0.011052166224580018
Dominik,Croatia,191,31.0,85.0,0.012525788387857353
Dora,Croatia,191,28.0,88.0,0.012967875036840553
Dorian,Croatia,191,111.0,5.0,0.0007368110816386678
Dragica,Croatia,191,73.0,43.0,0.006336575302092543
Dubravka,Croatia,191,69.0,47.0,0.006926024167403478
Duje,Croatia,191,105.0,11.0,0.0016209843796050692
Elena,Croatia,191,29.0,87.0,0.01282051282051282
Ema,Croatia,191,23.0,93.0,0.013704686118479222
Emanuel,Croatia,191,115.0,1.0,0.00014736221632773356
Filip,Croatia,191,30.0,86.0,0.012673150604185087
Fran,Croatia,191,101.0,15.0,0.0022104332449160036
Gabriela,Croatia,191,63.0,53.0,0.007810197465369879
Gabrijel,Croatia,191,114.0,2.0,0.0002947244326554671
Goran,Croatia,191,12.0,104.0,0.01532567049808429
Gordana,Croatia,191,67.0,49.0,0.007220748600058945
Hrvoje,Croatia,191,36.0,80.0,0.011788977306218685
Irena,Croatia,191,87.0,29.0,0.004273504273504274
Iva,Croatia,191,27.0,89.0,0.013115237253168288
Ivan,Croatia,191,0.0,116.0,0.017094017094017096
Ivana,Croatia,191,17.0,99.0,0.014588859416445624
Ivanka,Croatia,191,82.0,34.0,0.0050103153551429415
Ivica,Croatia,191,49.0,67.0,0.00987326849395815
Jadranka,Croatia,191,70.0,46.0,0.006778661951075744
Jakov,Croatia,191,98.0,18.0,0.002652519893899204
Jelena,Croatia,191,89.0,27.0,0.003978779840848806
Josip,Croatia,191,4.0,112.0,0.01650456822870616
Josipa,Croatia,191,80.0,36.0,0.005305039787798408
Juraj,Croatia,191,104.0,12.0,0.0017683465959328027
Karla,Croatia,191,55.0,61.0,0.008989095195991748
Karlo,Croatia,191,33.0,83.0,0.012231063955201887
Katarina,Croatia,191,19.0,97.0,0.014294134983790157
Klara,Croatia,191,62.0,54.0,0.007957559681697613
KreÅ¡imir,Croatia,191,38.0,78.0,0.011494252873563218
Kristijan,Croatia,191,44.0,72.0,0.010610079575596816
Kristina,Croatia,191,81.0,35.0,0.005157677571470675
Lana,Croatia,191,59.0,57.0,0.008399646330680813
Laura,Croatia,191,56.0,60.0,0.008841732979664015
Lea,Croatia,191,25.0,91.0,0.013409961685823755
Leon,Croatia,191,97.0,19.0,0.002799882110226938
Liam,Croatia,191,113.0,3.0,0.0004420866489832007
Lidija,Croatia,191,76.0,40.0,0.0058944886531093425
Lovro,Croatia,191,94.0,22.0,0.0032419687592101384
Lucija,Croatia,191,20.0,96.0,0.014146772767462422
Luka,Croatia,191,2.0,114.0,0.016799292661361626
Maja,Croatia,191,21.0,95.0,0.013999410551134689
Marija,Croatia,191,16.0,100.0,0.014736221632773357
Marin,Croatia,191,34.0,82.0,0.012083701738874153
Mario,Croatia,191,46.0,70.0,0.01031535514294135
Marko,Croatia,191,1.0,115.0,0.01694665487768936
Marta,Croatia,191,60.0,56.0,0.00825228411435308
Martina,Croatia,191,53.0,63.0,0.009283819628647215
Matej,Croatia,191,5.0,111.0,0.016357206012378427
Matija,Croatia,191,43.0,73.0,0.01075744179192455
Mia,Croatia,191,24.0,92.0,0.013557323902151489
Mihael,Croatia,191,102.0,14.0,0.00206307102858827
